1000
1012.2
1014.5
1017.4
1029.3
1054.4
1064.8
1064.7
1088.5
1111.8
1113.5
1096.9
1096.4
1106.5
1108.9
1107.1
1106.9
1106.3
1089.2
1074.1
1086.4
1099.3
1109.6
1093.6
1085.4
1096.6
1109.2
1115.2
1108.4
1104.3
1111.4
1114.9
1093.6
1088.5
1066
1036.8
1047.8
1060.2
1079
1076.6
1071.6
1079.4
1067.9
1060.7
1059.5
1056.5
1061
1060.4
1057.9
1057.1
1058.9
1068.1
1064.1
1060.5
1065.4
1071.8
1067.1
1066.9
1066.1
1065.8
1069.1
1075.1
1086.5
1084.1
1087.7
1097.9
1099.1
1093.6
1089.1
1092.4
1092.4
1093.5
1091.3
1094.2
1097
1102.9
1102.2
1100.2
1100.3
1097.5
1087.2
1089.8
1097.5
1101.5
1114.5
1125.5
1122.8
1127.8
1134.8
1132.7
1136.4
1145.4
1156.8
1164.8
1167.4
1180.8
1179.1
1185
1184
1180.3
1189.7
1196.4
1199.9
1220.7
1231.1
1233.9
1235.6
1242
1248.3
1242.9
1253.6
1276.1
1307.1
1314.1
1322.5
1317.3
1321.9
1330
1337.9
1345
1343.7
1340.2
1328.9
1304.2
1300.9
1302.3
1315.5
1318.8
1295.6
1283.3
1299.6
1311.4
1318.4
1318.7
1325.5
1327.7
1316.5
1324.6
1341
1353.1
1373.8
1405.2
1436.5
1473
1477
1489.7
1485.3
1487
1514.8
1549.2
1572.9
1593.1
1576.6
1585.6
1603.9
1604.7
1610.3
1586.6
1579.2
1568.3
1589.9
1596.3
1587.4
1567.7
1571.3
1588
1545.7
1506.2
1533.1
1555.8
1581.7
1570
1602.1
1624.6
1632.5
1634.1
1625
1616.2
1617.2
1630
1648.2
1644.7
1647.7
1634
1595.8
1580.1
1535.9
1556
1574.1
1568.69
1579.6
1563.6
1572.6
1569.3
1558.5
1570.4
1554.8
1540.5
1567.2
1569.7
1565.1
1573.3
1571
1563.9
1537.8
1497.5
1504.8
1528.4
1547.8
1548.6
1547.4
1559.9
1557.5
1548.7
1540.1
1539.1
1531.2
1521.3
1526.7
1538.6
1538.4
1546.1
1559.7
1586
1597.6
1607.2
1607.2
1595
1580.5
1593.2
1594.4
1599.5
1572.7
1565.1
1569.9
1539.2
1564.8
1572.9
1576.6
1569.8
1568.1
1579.2
1577.6
1576.6
1591
1598.8
1604.8
1595.1
1611
1630.6
1642.3
1653.8
1658.9
1681.8
1703.8
1715.6
1717.2
1714
1701.7
1691.3
1692.2
1697.5
1695.1
1691.7
1698.4
1678.1
1664.4
1673.8
1679.3
1671.5
1669.7
1667.5
1674.9
1680
1682.5
1679.1
1679.4
1688
1683.5
1670.4
1639.9
1635.3
1637.4
1639.7
1636.3
1626.8
1618.8
1624.3
1623
1623.6
1614.8
1610.9
1609.4
1613.1
1604
1586.2
1566.8
1572.2
1578.2
1572.4
1571.9
1570.4
1569.6
1564.6
1559.3
1535.9
1515.6
1509.2
1481.5
1476.5
1490.4
1486.9
1487
1505.5
1525.6
1526
1512.4
1511.4
1512.1
1508.9
1506.5
1509.3
1510.7
1505.6
1498.1
1492.8
1490.1
1483
1480.9
1477.5
1482.1
1485.9
1481.6
1493.9
1521.2
1526.3
1523.7
1540.2
1545.1
1560.1
1590
1594.9
1569
1582.4
1580.1
1564.9
1560.2
1574.2
1595
1586
1584.4
1583.9
1578.3
1560.1
1546.2
1533.2
1529.5
1525.6
1522.9
1498
1490.3
1487.3
1482.5
1479.8
1483.4
1484.4
1481.7
1483.1
1488.8
1500.3
1507.5
1507.9
1507.8
1499.2
1497
1502.7
1503.1
1508.4
1492.2
1486.7
1495.2
1501.3
1522.5
1545
1558.9
1555.3
1562.3
1561.6
1557.3
1545.9
1540.8
1538.4
1543
1542.4
1553
1563.6
1576.1
1606.6
1606.8
1601.5
1601.2
1595.5
1590.8
1583.6
1583.9
1573.2
1564.4
1566.9
1570.6
1573.9
1577.9
1580.1
1579.8
1577.9
1574.8
1565.8
1550.1
1549.7
1544.5
1541.3
1537.8
1535.9
1547
1549.9
1563.9
1553.3
1552.3
1547.1
1542.9
1538.3
1537.4
1534.1
1530.6
1515.9
1510.9
1512.9
1514.2
1514.6
1512.1
1507.6
1505.3
1496.8
1485.4
1464.5
1457.6
1443.6
1423.9
1430.5
